Review
"✅ Trip Verified |   My flight itself was great. From Cincinnati to Chicago we were offered a snack and a drink. I had asked for a diet Coke. I didn't get mine. I was skipped on that one. I got a snack though. I just thought they were busy so I let it go. Then from Chicago to Memphis we were again offered a snack and what we wanted to drink. I got my snack but again, I didn't get my drink. Luckily, I had a 20oz in my pure. Although it was hot, at least it was wet. I watched the airline worker give two bags of snacks to customers. Not a bag, it was about estimated 20 or more in a bag. It was huge. I thought so if you tell them you like the snacks, they give you 20 or more bags for free! I had to let them know when I was getting off the plane not only did I not get my drink on either flight I was on today. I guess I just looked like I didn't or was thirsty! I have had much better service on different airlines. Southwest is a thumbs down for me."
"✅ Trip Verified |  Flight attendants misguided me with wrong info. Burbank Airport uses old fashioned, outdated multi-level and steep ramps. There is a shortage of jetbridges at Burbank. Southwest, the primary carrier there, uses the ramps daily for many of their departing and arriving flights. I have a neuro muscular disability and use a mobility device, a rollator. I leave the rollator at the entrance to the aircraft. The flight arrived at BUR. I asked a flight attendant for a wheel chair at aircraft entrance to avoid the steep ramp. The attendant insisted that there’s nobody to bring the wheel chair up the ramp, that I must walk down. He denied the request. So he lied on company policy. I told the attendant that there’s wheel chair assistance by Southwest employees for getting down using the ramp to the ground. Another flight attendant said I’ll walk you down. So she told me the wrong Southwest policy too. Then she changes the narrative and say’s I’ll get a wheelchair, after I raised safety concern. There are other airline choices besides Southwest. I will consider another carrier for the next trip, since safety is important, and don’t need any games from Southwest crew members."
Not Verified | I wanted to express my gratitude to Jose at customer service. I knew nothing about procedures for tickets and flying and Jose answered all my questions and walked me through the process. I'm elderly and he was so patient with me. Southwest is lucky to have an employee like Jose. He is the epitome of customer service.
"Not Verified |  I Fly fairly regularly with Southwest and up to now my experiences with them have always been very good. Usually a reasonable price, Always good and friendly people to help out when something goes wrong. I once missed my flight out of Orlando at Christmas time - I was horrified but they managed to get me on another flight and although I had been really upset they made me believe it was not a problem to them at all. So to return to yesterdays flight from Houston to Orlando. Everything about the flight was fine, on time, seating etc great. But I have to say the flight attendant was amazingly funny. Yes they are all amusing and make the journey a little more pleasant but this guy - Alex was his name, was hilarious! I don't know why he is working for the airline he would be great at stand up! Anyway Alex thanks for the fun- it was a delight to spend a little time with you!  This Flight was 407/363 from Houston to Orlando."
"Not Verified |  Customer Service was poor on my last flight. I was flying from Panama City to New York (LGA) with a connection in Nashville on a Saturday. My first flight was fine (in flight beverages and entertainment not great, but I have come to expect this with Southwest). My second flight got delayed 3/4 times before ultimately being cancelled at 8.30pm. Again, not usually an issue, but they were unable to rebook me until Monday. The service desk was not able to get me on a flight the next day at all and also wouldn't let me get on standby for any of the Sunday flights. I was willing to accept this, however, I had no place to stay in Nashville. When I requested a comped or discounted hotel room (especially considering I was going to need somewhere to stay for two nights) they declined siting weather as the reason for cancelation, therefore they didn't need to provide hotel accommodation. While I understand what's in their contract, it is an absolutely awful customer experience to be stranded in a city where you have no connections and are essentially forced to pay for a hotel or sleep in an airport for over 24 hours. I would have expected them to either pay for my hotel or try a bit harder to get my on a flight the following day and not two days later. When this has happened to me on other airlines, they have always provided a hotel room free of charge and tried their best to get me on a flight the very next day, regardless of the reason for the cancellation. I ultimately had to cancel my return flight and get a rental car to get myself home. (at an additional cost of several hundred dollars). I will think twice before booking with Southwest again. You could be out much more money than you planned if there is any unexpected weather."
Not Verified |  Southwest has become the absolute worst airline out there. Inexplicable delays; terrible customer service; all around horrible. Will avoid them at all costs in the future.
"Not Verified |  After being stuck in Baltimore for 6.5 hours and being lied to and no help or answers while wondering the airport with a one year old girl and two year old boy, we finally got to Buffalo and to our destination at 3:30 A.M. when we should have arrived at around 7:00 P.M. desperate to get the kids right to bed we learned  our luggage was ruined as if thrown in a pool because the airline left everyone's luggage in a very heavy rain. Medications were destroyed, study material damaged, sound machines ruined. Our luggage themselves smell now and are ruined, the list is long just to name a few. We filed a claim and the end result was "" because we did not file a claim within 3-4 hours our claim was denied and they want to stand by that. Almost $3,500 in damage and we got offered a $50 and $200 voucher (for their airline of course) which went to $100 after i replied unacceptable. I would avoid this airline or get insurance if you can afford it because we could not and this was the outcome and this airline avoids responsibilities they are at fault for."
"✅ Trip Verified | Outbound flight to FLL (737-800) was delayed by about 60 minutes. The flight was diverted to TPA to refuel because severe thunderstorms over FLL prevented aircrafts from landing. Flight finally landed in FLL at 02.20 am 3 hrs later than scheduled. The ICE worked flawlessly and I was able to watch a movie in its entirety thanks to the delay. The only negative: the plane wasn't cleaned properly. The trash bin in the forward lavatory was full and the paper towels needed replenishing. Inbound flight was on a 737 Max 8. Aircraft was very clean and there was plenty of legroom in Row 2. This is a quiet aircraft with curved overhead bins to accommodate all carry on luggage. On both flights, flight crew provided friendly, efficient no-frills service."
"Not Verified |  Horrible service, delayed, then delayed again. First time traveling with them and I will never make that mistake again. Claimed free wifi and movies as well and they didn't work for the flight. Do you self a favor and fly anyone else but them."
✅ Trip Verified |  Manu I don't know if you will see ever this but there are no words that shall forever express my gratitude for your aloha that got me home. You don't know but you saved and changed my path of life when you helped me that day. I am forever grateful for you being placed there on that very day.
"✅ Trip Verified |  I have always loved Southwest. Everyone in my family has flown frequently on Southwest for almost 30 years. But lately they are earning their terrible customer service reputation. Our flight was horribly delayed, I strongly doubted the excuses they gave for the delay, but was pleasantly surprised that each of us received a $250 travel voucher for our inconvenience. However, when we tried to use them, they had already been used by a travel agency in China under the name “Ted Williams.” They are giving away so many vouchers for their own bad behavior that Chinese hackers are stealing them. I complained about how obviously this was not me, but nothing. Southwest phone and online customer service could not care less. Thanks for treating me horribly, getting my hopes up, and then letting Chinese hackers take my voucher. Great airline you have there, Southwest. In the early 2000s, I have no doubt they would have honored my voucher, but they simply don’t value customers any longer."
"Not Verified | I am A-List Preferred. Southwest is a disappointment, but I don't think it cares. Under current management it is no longer customer friendly, its systems are antiquated and deficient, it is unreliable, it copiously blames weather to shield its shortcomings (which are many), and its employees are either disinterested or antagonistic. It certainly has earned its pathetic reviews by customers. Hopefully JetBlue will expand its operations westward."
"Not Verified | Always happy with Southwest. Love that baggage doesn't cost extra and seating is first come first serve. I recently read that they are also going to begin allowing to move flights around same day if a seat is available or go standby at no charge. This policy only makes sense, if room is available and customer is at the airport why not let them get on a sooner flight. Also takes the stress out of running into an accident on the way to airport and get there late (happened where I missed a flight and ended up driving because I missed my flight!). Over past couple years, I've probably flown 5 times and every flight was as expected. I like the assortment of drinks (alcoholic and non alcoholic) but wish they had better snacks. Oh and glad to hear internet equipped planes will begin offering free WiFi (if I heard correctly)."
"✅ Trip Verified |  Today I flew from Boston - Logan on flight #5231 to Chicago - Midway. The cabin staff service  is very bad service. I required want go to restroom a lot time but staff still refuse, she talk to me in a very annoying way. I ask her name, but she don't answer because she don't have the name on her uniform while another staff service work with her have a name. I think she needs a customer service course again or southwest airline doesn't need such a bad staff."
Not Verified |  Excellent customer service from flight attendants (very courteous). Pilot announcements were succinct and helpful. Comfortable flight overall and we landed a few minutes early.
"Not Verified |  Worst travel experience in my life! 3 of 4 legs of the trip were delayed by an hour or more. Delay of one portion caused me to miss my connecting flight, even though the staff knew that 2 of us travelers were delayed by SW. They closed the doors while they saw us running to the gate! Overall, my 4 hour flight was 21 hours to get home."
"Not Verified |  I almost always fly Southwest Airlines. I find them to be reliable and reasonably priced. I know what to expect in terms of uncomfortable seats and no food. My complaint is the growing number of pre-boarders. I pay extra for Business Select and a boarding number of 1-15. I'm not getting what I paid for when 30 (actual number on last flight) people pre-board ahead of Business Select. My solution is simple, board the 1-15 Business Select customers first, then the pre-boarders followed by the remaining passengers. If your concern is accommodating the legitimate wheel-chair passengers in the first row (bulkhead) simply block that row off. Charging extra for Business Class and not delivering 1-15 boarding as promised, if not fraud, is at least deceptive and leaves the Business Select customer feeling cheated."
"Not Verified |  Flight attendants were so rude! Flying out of a small airport in Eugene, Oregon after hiking and the flight attendants were yelling at everyone to sit down before boarding was even complete. Passengers had smaller items in overhead bins which did not allow guests with carry-on luggage enough space. Multiple people were told very rudely they would have to check their bags. This is ridiculous behavior when passengers have paid to carry on bags. Flight attendants should be doing their job by helping passengers, not berating and embarrassing them while they are trying to board. These two flight attendants need a serious course in customer service and how to treat passengers with respect. Appalling."
"Not Verified |  I flew southwest airlines for a business trip in Orlando. Although I had a ticketed flight the airlines bumped me to a later flight. They did offer me a voucher for the delay in getting to my destination. Once at the airport at my destination I was told that my luggage was still in Baltimore. As I had a meeting that evening I arrived late for the meeting and was not properly dressed to do my best. I stopped to purchase some necessary items. When my luggage finally arrived, I was told I would get a voucher if I picked up the luggage at the airport, otherwise they would deliver. I received the luggage the next day at 7pm when I got in from work. I told SWA that they should provide compensation for the inconvenience of not having my luggage or files until day 3. I entered a complaint as the inconvenience is going so long without my clothes for 30% of my work trip. They have not responded to my claim since. The inconvenience is not having my luggage and paperwork. SWA, choosing travel consumers want a reliable airline and who stands behind delayed luggage, whether we return to airport to pick up or have delivered. Very disappointing not to even get a response to my claim."
"✅ Trip Verified |  Very disappointed in the baggage attendant at San Antonio International Airport. At approximately I came to check in. After retrieving my luggage tag I proceeded to area to drop off bag. There were at least 3 attendants standing around with no customer. I just proceeded to first station. A  lady with a red Southwest Airline shirt on walked and rudely stated I needed to wait until the called me. I advised I wasn’t aware. I’m not too concerned about Southwest Airlines policies if any; however, it was the ladies attitude. Not only did she treat me with disrespect, not one time did she greet me properly, ask me to have a good day or anything. She even slammed my bag on the conveyor almost if she wanted to emphasize her point. I was merely flying home to memorialize my Dad who passed away, You never know what anyone is going through with and a kind word, act or deed could make that persons day better. I did not appreciate this woman talking to me in a condescending, rude tone. If she were in my shoes, she wouldn’t have appreciated it either! Again, I don’t know who this woman is but she is not a good representative for your company. I have been flying for years and have never encountered anyone who behaved in that manner."
"✅ Trip Verified |  This is the worst airline ever. The customer service is horrible. I thought people were joking when they said how bad Southwest is, no its true. Today my wife changed my original flight from yesterday to today,  and we couldn't cancel our original flight without choosing a replacement flight. So we got a confirmation email about canceling my original flight but no confirmation number about my new flight. After that we called customer service and they said they couldn't find my flight (even after we received our confirmation about my new flight). She was absolutely no help and basically told us to buy a brand new ticket to get home. Horrible service, I hate Southwest and I do not recommend flying this airline."
✅ Trip Verified |  1hr delayed arrival at Phoenix 1.5 hr delayed docking at the gate at Baltimore  3+ hr delay in getting luggage at baggage claims after arriving at the airport at 0100 am docking at 0230 and then not receiving bags at current time of 0435 AM. They have very poor customer service and it seems the airline is going down in quality. This was a horrible experience.
"Not Verified | I have flown Southwest since I was a child and I am always impressed by the witty flight attendants, flexible seating and free carry-on policy. But alas, I find myself disappointed and distraught yet again. As I write this, I am sitting on the plane because I find the time to act is now. No longer will I sit in the shadows and ignore this issue. There are too many pretzels in the snack mix. It's preposterous. When you hear the term snack mix, you can expect a medley of various chips, crackers and PERHAPS a few pretzels. But what I just ate has no right to be called a MIX. Pretzels plagued my small package and I was overwhelmed. I have fond memories of the old peanut and biscuits that used to be available. Why are they gone? We may never know. Also, though this has nothing to do with the airline, the person in front of me has chosen to recline their seat. Why was this even made an option? And who would do that? I am struggling to sympathize. Maybe I would feel better if I had a well-rounded snack mix in my belly. Thank you for reading, and gods speed to anyone who values the truth and hates false advertizing."
✅ Trip Verified | Awful experience all around. 2 hour delay. Slow getting people on the plane. Rude. Why does this airline constantly do this. I had to reschedule all my arrival accommodations.
"✅ Trip Verified |  I ordered two coffees, with three sugars each, repeated three times; I’m first row window seat on left behind door. The cabin steward hands me two coffees with three creamers each, no lids; and no tables to set them on. Why couldn’t lids be provided? It took three hours to get my first beverage, I’m up at 5 to make 630 flight, and coffee providers are closed. Thanks for really screwing up a mornings start. I also appreciate that Southwest wants my feedback. Click on the feedback tab to ask what did you use app for? I’d honestly like to know why I did too? Feedback is static, please make no comments; submit. You used to be low cost, now you’re a legacy carrier; and as soon as I’ve exhausted my points using my companion fare; your credit card goes in the back of dresser. So spent on the lesser quality of flying southwest now, used to be fun exuberant staff; but now they treat you like a McDonald's employee would treat you. All the draws that made me loyal are falling to the wayside. You can tell the employees look at this like a job instead of a career."
✅ Trip Verified |  I left my laptop on the plane. Darlene from Southwest baggage claim at Baltimore Washington international airport was incredibly rude and wouldn’t even let me finish my sentences. She literally kicked me out of the baggage claim (7/23/2023). I was not rude to her. It was purely one sided. Worst customer service I’ve ever gotten from an airline! No wonder Southwest doesn’t have a Google review option. They would be inundated with poor reviews about people like Darlene!
"✅ Trip Verified | I am writing as a concerned Officer in the United States Army. I usually only fly with United or American and took a chance with Southwest bc I needed direct flights for my kids. I have three children who need to fly to CA to be with family as needed, ages 5, 8, and 15. I’ve never bothered to do early check in bc I’m priority boarding but decided to do it this time since it’s w a different airline then what I’m use to. My youngest being a 5 year old girl was given a seat in C24 when her brothers were placed in C11 and C 12. So naturally I called the airlines. The lady said she couldn’t change her seat. I asked what about priority boarding for unaccompanied minors (the 8 and 5 year old) she shut that down. I explained I need my kids to sit together please. I asked about priority boarding for military. I explained they have military ID cards and I will have mine on me as I plan to wait with them at the gate to see them off. She said “Sorry but no priority boarding for them, we don’t do that.” She was so rude. I explained these kids are new to this routine and it is the 5-year old first time flying w/o mommy with her. The southwest rep could not care less saying that there’s nothing she can do for us! I was very angry. Seeing how less than 1% of the population serves our military one would think they would treat military members and/ or their kids better, especially with everything they go through. Southwest is not a military friendly airline."
"Not Verified | LAX-RNO. Only carry-on bags so no airport check-in needed. Thru TSA and right to the gate. Flight was about 30 minutes late but we were informed. 2230 hrs departure so airport fairly quiet. Plane arrived and departed super fast and was only half full of passengers which was nice. Standard beverage and snack offered. Crew were in a good mood as it was their last flight of the day. Smooth quick flight to Reno. Landed, exited and in our car all within 15 minutes. Southwest is always our first go to when flying in and out of Reno."
"I missed my flight so I went and got another ticket, that plane got cancelled, then get another new ticket and now it's been an hour delayed. I've been here since 4 am and won't get there until 8pm. Highly recommend you don't go through them and I asked if they would give me credit, they said no."
"Not Verified |  The day started with a notice while we were departing our cruise ship notifying us of a delay on our flight from Houston to San Diego. We noticed the change reduced our layover to 40 minutes, so we headed directly to the airport to give us time to resolve the conflict. We arrived 6 hours before our scheduled time, so I stood in line for over an hour to discuss the issue with the over-worked agent who told me that my best bet was to keep the schedule as she didn't see anything that was better. This phrase came up a lot, but their agents are clearly trained to tell clients that they don't have control of the weather, etc. regarding delays. The only flights from Southwest that were delayed were those to San Diego (it was not weather related as the flights to and from San Diego were also on schedule except ours). After waiting until we could check luggage (4.5hrs), we went through security to our gate only to see the delay had been extended (5 minute layover). Agent 2 told me that she could only find another flight with 1 seat headed to Boise, but she could only see Houston connections, so I called their 800 number. 3rd agent was an explanation followed by hold/hang-up. 4th agent was actually willing to change the flights to another option, but because we checked baggage #4 (the only person willing to help us) had to send me back to the terminal agents with the flight information. 5th agent is unwilling to change the flight because the plane from San Diego to Boise has 17 passengers and is going to wait for us. I asked if we could be boarded in front or so we could make our connection, but that would be unfair to everyone else, so we sat in the back. I knew I was being lied to, but at this point I figured I'd just wait to see what would happen. We fly to San Diego to find a nice message once we were off airplane mode about how our flight left and we were given new boarding passes for a later flight along with a $100 voucher for a later flight (YAY!). I looked at my pass and it was an ""A"" position which was nice and handed off the other 3 for our family to my wife and went in search of food (terminal was super crowded due to construction) so we grabbed some snacks and found a spot on the floor to sit. I mentioned how it was nice that we didn't get boarded last and my son tells me his pass was C-30 and his girlfriend was C-15. I took our passes to the 7th agent (6 was for new passes) and expressed that it was ridiculous that my family was not set to board together. She immediately went off about how unfair it was for other passengers. I stated that my original tickets were in the A group for that leg of the flight (in an irritated voice), but she stuck to her argument. At this point, I was done with their service, so I expressed to her that I had spent the better part of 12 hours trying to get them to correct the issue and completely ignored. She threatened me regarding getting on the plane and finally got me a supervisor. The supervisor #8 and I had a long discussion regarding the situation and continued down the road of unfairness, but she would allow us to board together. She mentioned the $100 vouchers, but why would I ever fly with them again - I'd pay not to (and told her so). She also asked why I didn't ask for a supervisor - Isn't that their job when they can't help a customer? Flying with Southwest is just not worth the trouble. They get a 2 rating because their flight staff is actually amazing!"
"✅ Trip Verified |  Mine are psychiatric service dogs and even though I presented the DOT form requested with my medical letters the attendant said that my dogs are not considered service dogs, that he was letting it go this time but there would not be a next time. My dogs travelled to Puerto Rico from Tampa and I did not have any issues, and they have been traveling with me for the past 7 years without any issues. While at the boarding gate my whole name was called out through the intercom, I raised my hand and an agent came over to ask me if my dogs were well behaved."
"Not Verified |  RNO-LAX via San Jose. No checked baggage, just carry-on so checked in online and off to the gate. TSA in Reno has the new scanners so you don't have to remove your electronics from your baggage. Nice! Flight was running 30 minutes late but we were well informed of this. Light passenger load to San Jose so room to move around. Usual beverage and snack service. Quick stop in San Jose was lengthened to an extra 30 minutes as waiting for arriving passengers to board from another flight. it was understandable as it was about 20 passengers. Still a light load with only half the seats filled onwards to LA. Another beverage and snack service. Arrived into Los Angeles about half an hour late. From landing to driving out of the airport was only 20 minutes so made up time that way. All in all a good experience with pleasant flight and ground crew. As usual we have the best luck with Southwest out of Reno."
"✅ Trip Verified |  Southwest Airlines has become a joke. Flight delays and connections that make no sense. I used to enjoy the airline but now, I loathe this company. They have no sense of customer service and they don’t care about their employees because the employees don’t care about the customer. They get paid before they render you any sort of service but when that service is less than what you expected they they take their time about rectifying the problem.  Flight delays because of staffing shortages are a poor excuse for an so-called major airline."
"✅ Trip Verified |  With no assigned seating 12 people took advantage of wheelchair pre boarding. If it was legit it would be one thing but several of these people sprung up while waiting for the plane to arrive to use the rest room and walk all the way to find snacks in the gift store, obviously no issues walking when it was convenient for them. I will walk across the country before I ever fly SouthWest again!"
"✅ Trip Verified |  I only flew Southwest once many years ago before flying with Southwest during the Christmas holiday in 2022. My first flight was booked by a corporate travel agency and that is why I flew Southwest years ago. I was among the thousands of travelers who were stranded during the last week in December 2022. I thought Southwest was genuinely trying to make things right with travelers by offering 25,000 reward points, When I went to redeem the points, I was shocked to learn that they had expired because I did not redeem them by March 31, 2023. If the points are not supposed to expire, why have a deadline to redeem the points? This tactic solidified my initial gut feeling about Southwest. I will never fly them again!"
"Not Verified |  I was given a boarding pass for gate C 25 at Denver International Airport two hours before my flight. I get there and they tell me the gate has been changed to C 63. I am recovering from a pelvis fracture and knee replacement so can’t walk that fast anymore. I get to C63 and the plane is still sitting there, but they gave my seat away. As though the ticket I purchased doesn’t count for anything! Now my luggage is going to an airport I know longer have a flight to. After the fact, they text me about a flight to another airport later in the day. So clearly they could have texted me when they changed the gate, but didn’t. This is how they treat their customers. I’d rather not fly than ever have anything to do with Southwest Airlines again. They don’t deserve to be in business."
Not Verified |  The flight was late. The ground staff could not verify who was on the flight and they seemed confused. The staff went through the cabin of the plane with the manifest asking for everyone to give their name so they might verify what was going on. Very unprofessional with absolutely no consideration for the time of their customers.
"✅ Trip Verified |  I booked this flight as it was the only option for a last minute need. The first leg was delayed hours, the second leg delayed twice as long only for them to cancel the flight altogether after midnight when no adequate customer service was available to handle the situation. The reason for cancellation was no pilot. Why on earth was a flight scheduled without staff? Southwest then had the audacity to reschedule me on their own flight 24 hours later (without asking) with an itinerary that would involve another long layover. What a joke. I booked an early AM one-way ticket with an airline that isn't garbage (Delta)"
"✅ Trip Verified |  Flight attendant was saving good seats for people that she decided she wants. Many people (not just my group) tried to sit in the seats but she blocked the seats with her body and gave all kinds of excuses as to why each person shouldn’t sit there. When she saw people that she liked, she unblocked the seats and told them to sit there. I don’t know how she decides who deserves the good seats, but i paid $100 for Earlybird check in (me and my wife) so that we would have choice of the better seats. Two other people in my group upgraded for the same reason but they couldn’t get the seats either. And one of those people have hip, knee and back issues and upgraded so that he would have a chance at the good seats (two knee replacements, one hip. replacement and multiple back surgeries) The whole point of paying extra/upgrading, is to get those seats. I feel jipped. And I really hate to say this but there was some kind of favoritism going on.  Furthermore there was another flight attendant that many people said was rude and condescending. People throughout the flight were trying to get to the front lavatories. The 2 rude flight attendants told several people that the restroom was closed. I understand that they were working in that area preparing our drinks and snacks, but they were very rude to my wife and several others when telling them to go use the other lavatories. I was sitting near the front with my wife and we watched these 2 flight attendants throughout the flight. Everyone sitting near us was watching and talking about the situation too. There was one flight attendant that was very kind and polite though."
"Not Verified |  I never write reviews but this experience was so tragic for me I felt like I needed to let off some steam. Some backstory - I just graduated college and am supporting my fiancé as he finishes college. After doing year-round school, I have about $2,000 to my name in addition to student debt I still owe. Since we are paying for our own honeymoon, we wanted something very affordable. We were planning on just going somewhere local when my fiancé's parents shared a 48 hour deal for Southwest tickets to go to Hawaii. They offered roundtrip tickets to 4 islands for under $350. We were ecstatic! Since my fiancé was saving for a ring I was in charge of purchasing the flights. I hurried to purchase them but then we found out housing was pretty expensive so we switched out flight to another island on the deal. Little did I know switching made the deal invalid. This wasn't mentioned in the email. I did notice it cost extra but thought the deal was still on there so the total couldn't be too much (this was my first time scheduling a flight and I was under time pressure so I was a bit naïve). After paying the difference, I looked a the confirmation email and saw that the total was $1250! I was working so I rushed to an office and got a hold of customer service and they told me that piece of information about changing flight locations. Apparently a lot of people were experiencing the same issue. I started crying explaining that I had no idea the deal wasn't applied and if there was any way I could get my money back. They said that if I canceled I could only get flight credit. I hung up and called my fiancé right away. I was bawling my eyes out explaining how I had messed up our honeymoon and we could never afford the trip at full cost. After that phone call I had to go back to work like everything was okay. I know I was a bit naïve but I still feel scammed out of my honeymoon. Please be careful trusting any deal Southwest Airlines promotes because there's probably a catch somewhere."
"Not Verified | Canceled flights after making everyone wait both in the boarded plane that wasn't moving for 4 hours (with AC off) took us off and told us to wait, 4 hours later they canceled the flight and did not give us food or a place to stay until the next available flight (all the ones for the rest of the evening were already booked)."
"Not Verified |  Treated very badly re: damaged luggage. My (almost new) bag was destroyed. I reported it at the airport and followed up as requested, via their portal. First was offered a travel voucher. Don’t want that. Then I was asked for a receipt for the purchase. I replied that it was a gift I received 2 months ago. Do not have a receipt. I provided the cost for an exact replacement . Then I was offered a very depreciated amount. I asked how they came to that amount (formula - age, cost etc). They did not reply. I called to try to escalate this issue several times. Phone agents were of no help at all. Just said work thru the portal. After a month I was told they would no longer reply to me and my case was closed. Very poor customer experience. I think my request was very reasonable. I didn’t even ask for dry cleaning reimbursement for some of my clothes inside that got wet and dirty. It was raining in Denver. I would NEVER fly with them again."
"✅ Trip Verified | Upon family boarding my daughter and I sat in the first 2 rows of the aircraft, we boarded the plane early. I put both our carry ons above us. I was soon interrupted by an un-helpful, nasty flight attendant stating you need to get you bag up or I have to check it. I quickly got my bag in and it fit fine, the woman watched me struggle with no help. Then after the plane had fully been boarded someone boarded the plane that also wanted their carry on to fit, my bag was then removed and placed further in back to place their bag where mine was. After drinks were served my daughter and I weren’t able to finish our drinks as a different flight attendant wanted to take our garbage and said we weren’t allowed to finish our drinks. When we were leaving the plane I asked the flight attendant where my bag was and I was told they didn’t know, and now I we had to wait until the entire aircraft un-boarded so I could get my bag. Once I was able to locate my bag it was in the exact position it originally was in but further back in the aircraft. My daughter and I were treated very poorly as we exited the aircraft by the flight attendant with a snarky, condescending tone “have a nice day”. Not sure how I feel about flying Southwest anymore with my family. We spent a lot of money on tickets and if we boarded early our bags should have had priority over the late comers and we should have been able to finish our drinks, and throw the garbage out when ready."
"Not Verified |  Constant delays with Southwest! When it's their fault, they punish you (customers) like we're in the wrong! A exlso, if I pay for a ticket with a certain seat number, I want to sit in that seat! What's the point of purchasing a ticket if it's always open seating! I think that's very unfair and it takes away from customers who purchase a ticket with certain expectations! I recently flew swa and was very upset because again, I paid for a ticket and almost didn't get a seat. If I purchase a ticket for a seat, I want to sit in that seat period! Open seating is stupid! Especially when you have a full flight. Very it together SW!!"
"Not Verified |  I fly Southwest every 3 weeks from Denver to Albuquerque on business. The last 8 times the return trip from ABQ to DEN has been delayed or cancelled. Southwest uses every excuse in the book, mostly weather related. These are lies. One flight, where we were 5 hours late getting into Denver, the captain blamed a tornado near DIA. The groundspout (basically a whirlwind) happened at 4:30pm and was 15 miles from DIA. We landed in Denver at about 1:30AM the next morning. Nothing but lies! Last night we were running about 1 hour late (as usual!) When we arrived at the gate we sat in the plane for 10 minutes while the gate agent chewed the fat with a friend ( in her case it was alot of chewing!) and then decided to wadle down the jetway and unlock us. After all why hurry for 120 people waiting in a plane. Unfortunately Southwest and United are the only airlines offering nonstop service between ABQ and DEN. I have been a loyal customer of Southwest for over 20 years and have accumulated several hundred thousand Rapid Rewards miles which I have used. No More! Bye Bye Southwest!"
"✅ Trip Verified |  I flew out from Denver International to Fort Myers, Florida with my 2 young great grand kids. For verification I asked an off duty Flight Attendant what gate we were to fly out of. She looked at my ticket and told me C25 and pointed. We made our way over with me hobbling in horrible pain as it was hard to walk. As it got closer to the time to board I didn't notice any signs of Ft. Myers, Florida so I went to the desk and asked the gentleman what was going on. He looked at my ticket and said I misread it and that my gate was C64 - the opposite end of the airport. We took off at a dead run and ran the whole way even through 3 conveyor walk ways while he radioed ahead that ""there's a woman and two children running your way."" All I could think about was making this flight. As I got closer I heard 3 times, ""Flight 1383 to Fort Myers is fully boarded and if you want to make this flight then you need to come now or the door would be permanently locked."" I was frantic. When we got there the gal taking the ticket asked me how I felt and that I was blue around my mouth and she needed me to get stabilized with oxygen before she would let me on the plane. I received oxygen for about 10 - 15 minutes then boarded. Two flight attendants not only held the plane for me but saved me 3 seats together in the back of the plane. I've only flown Southwest except for one time with Frontier. I will always fly Southwest. I love Southwest and their cancellation policy, baggage perks and loyalty points with my membership. Thank you to the flight attendants for helping me in this pinch. You were so compassionate and helpful, above and beyond the call of duty. You are assets to Southwest. Thank you to the Pilot and other crew members. I hope I didn't cause anyone to miss a connecting flight as we were delayed."
"Not Verified |  Allow me to share my recent experience that left me deeply disappointed. My boarding pass clearly stated that I needed to be on the plane by 3:20 PM, as the scheduled departure time was 3:32 PM. However, due to the disorganized nature of the TSA, it took an astonishing 45 minutes for me to place my personal belongings on the tray for scanning. To compound the situation, the TSA officials encountered difficulties while scanning my daughter's belongings. As I anxiously watched the clock, it took them an additional 20 minutes to complete the task. Finally, I arrived at the gate at 3:13 PM, a respectable 7 minutes before the designated boarding time mentioned on my boarding pass. To my dismay, however, the door had already been closed, and I, along with approximately 8 other passengers who had faced similar delays with TSA, were denied boarding. Consequently, I missed my flight to Ft Lauderdale and had to hastily book a flight to Orlando at 7 PM, which landed at 10:30 PM. On top of that, I had to endure a tiring 2.5-hour drive to WPB, knowing that I had work the next day. As a frequent traveler, missing a plane was a first for me, and it has left me with a strong resolve never to fly with Southwest again. What truly bewilders me is the stark contrast in treatment when delays occur. On numerous occasions, I have arrived on time only to experience flight delays for various reasons. As customers, we are expected to accept such inconveniences, but the differential treatment when delays happen to us is disheartening. Southwest has unequivocally lost my business. To add insult to injury, I had to personally retrieve my luggage from the Ft Lauderdale airport since I was not eligible for free delivery. This entire experience has further deepened my dissatisfaction."
"Not Verified |  Totally disappointed in SWA, they left us on the tarmac 35 min after we were supposed to depart Reno. I checked 2 bags in Reno, only 1 made it to Tulsa. This is Sunday, then they tell me “it might be in at 12.30 am.” Now the airline industry is supposed to be the most reliable industry in America. In fact, they train others on reliability. To make matters worse, if it comes in tonight at 12.30 am, they will get it to me “Tuesday” but who knows when. Step it up SWA, American has you beat, they put it on a delivery truck at 6am the next morning. Huge inconvenience as I am a travel Nurse, but my bag isn’t important right, not to SWA."
"Not Verified |  Not on time. Delayed due to overlapping flights and passengers trying to make it from far gates. Genuinely just sick of Southwest in overall preference. Their reward program is not worth a grain of salt. A-list priority is a joke, you share the same seating as those that have no interest or desire due to few times flying or something similar. Luggage cabin space is all you receive if you can't complete the requirements of spending goals or flying frequently. There is no such thing as ""first class"" treatment, even the companion pass is whatever."
